SAMPLE_ID,KRT17,ESR1,KRT14,EGFR,KRT5,DDX41,STAT5A,STAT5B,MKI67,CDC20,RFWD3,SIAH2,CDH3,SMIM14,FCN1,ACTR3B,RAB17,SUSD3,TYMS,INAVA,PRRG2,DNMT3B,PBK,TTYH1,IL34,SLC39A6,OVOL2,FABP5,CLEC10A,ELF5,MAGED2,ABAT,SLC43A3,FOXC1,RERG,RPL21,BCL10,PLPP3,RMND5B,MARCHF6,ISCU,PRNP,GSK3B,RPL10A,C1R,FOXP1-IT1,EZR,CFH,SDHD,KLRB1,ZFP36L2,ARFGAP1,SELENOF,CHTF18,CTHRC1,HSD17B6,LRRC38,CES1,ATP1A2,SCN2A,COL10A1,PENK,CXCL3,MRGPRX2,BGN,SLC10A6,CCDC141,PKHD1L1,OR2L13,DSC1
MB-4601,0.9042709,-1.964504,0.3312165,1.004347,0.7215176,0.76820636,0.7116211,0.97795194,-0.23044197,1.7113664,0.08907892,-1.3979445,2.3516064,0.8684799,-0.5076725,-0.64873636,-0.24053909,-1.3167694,-0.23154251,1.3136693,0.15126243,4.284616,-0.9717545,-0.3554091,0.9622573,-1.5504075,-0.03129182,-0.44738695,-0.09927508,-0.7350138,-0.9143678,-1.2668784,0.84198815,-0.18365428,-1.6755784,-1.564205,-0.666431,-0.0007996959,0.9894489,1.4408348,-1.5897987,-0.587151,2.0698771,-1.6615827,-0.6201452,0.8866764,-0.6278391,-0.4442879,-0.47428074,0.7878019,-0.49997234,3.0610263,-0.2735319,-0.5370655,0.047488723,-0.14346437,0.20994656,1.6850739,-0.17965317,-0.40259892,0.45958242,2.3335092,-1.8390357,1.1825007,1.2828758,0.84808517,-0.008497396,-1.6386853,-2.0666795,-1.0249407
MB-4598,-1.23569,0.85768414,-1.0234418,-0.45508406,-0.91616815,-0.23723912,-0.701323,0.64843535,1.4050463,0.98355114,0.28712913,0.62134266,-0.8841769,-0.29062566,-0.87917876,-0.79090047,1.0533338,0.74831074,0.26273304,-1.054134,0.8937745,-0.23614109,1.22869,-0.52026737,-0.8943732,0.24143885,0.49127668,-0.83428925,-0.8729797,-0.87597823,0.55286175,0.8856768,-1.0339388,-0.46128425,0.85878384,-1.6084938,-0.7653061,-1.1501094,1.5918967,0.14746174,-1.2985722,-1.4506333,0.6106455,-1.6236923,-1.3037733,1.7942474,1.5766037,-0.9955488,-1.4913241,-0.735814,-1.4250389,0.34081388,-0.6280423,1.4506348,-0.55715865,-0.11107256,-0.6790291,-1.2314883,-1.0898229,-0.7920006,-0.015397631,-0.3049227,0.23104122,0.7091207,0.537164,-0.18855299,-0.8313891,-0.9137688,0.3966001,-0.5245672
MB-4578,-0.87598073,1.1009227,-1.0993227,-0.66603076,-0.8388877,0.45398587,-0.5520606,0.73971224,0.05688568,-0.026792549,0.4116978,0.46428254,-1.4853251,0.81009465,-1.1912999,-0.32031935,1.1024214,1.0423368,-1.6471862,-1.1783026,0.927466,0.18065359,-0.27742976,-0.22404225,0.13446665,-0.118370086,0.9380642,-1.3400615,-0.9688555,-1.063231,2.2772264,1.7377611,-1.0248411,-0.5362654,0.25163662,-1.8669287,-2.0720763,-1.8102427,1.7790493,2.4487798,-1.3652554,-2.015291,1.8752261,-2.0365882,-1.7877516,2.6216385,1.488126,-1.4139432,-0.8155946,-0.25983396,-1.5666033,1.1972975,-1.8726276,0.6969242,-0.90357125,-1.2381878,-0.6906262,0.13436611,-0.0625828,-0.85798395,-0.9706564,-0.34271312,-0.19005239,1.3538572,0.31741935,0.2724306,0.60154825,0.3310161,-1.1104203,-1.0843257
MB-4593,1.7762513,0.5770549,0.927966,-0.3418127,0.5550597,-0.4415874,1.8326387,2.1723495,0.013896503,-0.28382733,-0.87087977,1.5795993,0.9198676,1.6059926,-1.2635818,-0.3273176,0.95255923,1.1661055,-1.405247,-0.2123462,0.619144,-0.3096225,0.41119638,-0.13516472,-0.32851627,0.19435076,0.84838676,-1.6349871,-1.2005969,-0.32711673,-0.30412182,2.05848,-1.0485351,-0.17225716,0.5175697,-1.2656804,-1.8245388,-0.3358151,0.5233667,1.6676774,-1.1502097,-1.5180162,0.6870262,-1.3931503,-1.4992242,1.4714288,1.2161947,-1.1538087,-0.9872513,-0.8473858,-1.2893732,0.42759195,-0.94276273,0.22844206,-0.93346375,-1.0258415,0.7936992,0.8665809,-0.5470602,1.2945725,-0.9426635,-0.47208038,-0.49787465,-0.18015368,0.08517796,-1.0589331,0.5122708,-0.062584266,1.7223662,-1.1011215
MB-5186,0.6968231,0.29612577,1.0194429,-0.39190003,0.60094815,-0.5786527,-1.0094453,0.09077665,0.2907268,0.046088964,-0.16175802,1.9453063,0.38530263,0.08497892,0.20494755,-0.43908936,0.43359044,-0.1517626,-0.59255165,0.28932738,0.20654844,-0.07178261,-0.9092702,-0.120368466,-0.31951854,1.908117,0.33981478,-0.6088462,-0.022394493,1.3017721,1.331765,0.9388634,-0.62654155,-0.12956794,1.5978979,-0.61804384,-0.53846335,1.1698046,0.01309563,-0.21834576,0.39829975,0.12197022,0.042988792,-0.77480596,-0.18515462,-0.12436846,0.7230194,-0.63394004,-0.41759503,0.34781286,-0.10927096,0.04958746,-0.15786114,-0.14106505,-1.4499333,-0.68672717,-0.37610552,-0.17595538,-0.22134261,0.39679924,-0.9469624,0.02039494,-0.45318595,0.5275668,-1.0160443,1.2770768,0.6226429,0.088077605,-0.8277915,-0.27353063
MB-4974,0.5546589,-1.7337621,-0.6480365,2.3320115,2.4214878,-0.03938922,0.5100719,0.061184146,1.5676053,2.7632997,1.2177951,-0.828789,2.3831983,-2.1679487,1.6240892,0.44198808,-1.2189918,-0.61784524,2.714016,1.7531586,-1.292772,0.28852633,0.48967656,1.9386111,2.7542043,-1.4122427,0.84838676,0.37640506,0.11167166,1.730164,-1.4552313,-1.0530325,1.326566,1.4436352,-1.7341635,-0.10257392,-1.110519,-0.59904855,-0.86918145,-0.57865465,0.06588358,2.1278646,1.6308879,0.33791387,-0.48148003,-0.4462872,0.2045505,-0.7469115,-0.83638936,0.49537563,-1.3999453,1.0812268,-1.1662061,0.8136949,-0.47517937,-0.27313164,-0.22034484,-0.30222344,-0.11297005,0.9923489,-0.9769548,-0.06668301,0.014495929,-0.14846173,0.49907354,-2.1056688,0.8084959,-0.24823728,-1.1008227,-0.092476375
MB-4978,0.31182006,-0.29502514,0.25523567,0.7037229,0.5953495,0.49557534,-0.4403887,0.41879356,0.6109462,0.7814024,0.13586716,-0.78190094,0.4376894,1.6499814,-0.11367201,-0.06408406,1.2055953,-0.7040236,0.13356556,0.32161924,0.8659815,-0.37790522,0.5032731,0.24553907,0.85468453,-0.36060882,0.39400116,0.26833236,-0.87667876,1.9190164,-0.49757302,-0.3920998,0.307223,1.0509343,0.061584458,-0.5387639,-1.1639055,-0.026693154,-0.53046703,1.0555321,-0.12896726,0.12746882,0.114970624,-0.5317672,-0.81919515,1.6417857,0.0077002705,-0.08347893,-0.9470614,-0.66763115,0.10877402,0.77800333,-1.159108,0.40659726,-1.4778262,-1.2879753,0.19495034,1.1867,1.7220654,0.66963035,-1.1452123,-0.071781725,-0.18705314,1.1959972,0.6376386,-0.9071714,-0.24823672,-1.2856748,1.317868,0.08697827
MB-5086,-1.3377643,1.3471606,-0.9245667,-0.91266835,-0.92256653,0.49717492,-0.78480196,1.5427089,-0.6413385,-0.4452864,-0.2103458,2.0358834,-1.4410363,1.9346089,-1.2263911,-0.32031935,1.6902728,0.8726795,-1.215195,-1.1226168,1.239287,0.0053978804,-0.78210235,-0.46778068,-0.8681798,0.92406607,0.99055105,-2.043484,-1.0352387,-1.0262402,1.4968234,0.5394644,-1.0996222,-0.49567556,1.0040473,-1.6142924,-0.86618066,-1.0179428,1.384449,1.3370609,0.10847284,-2.3902962,0.7397129,-1.2663822,-2.0031974,1.6699787,0.8622842,-1.4858251,-0.45148647,-1.2539833,-1.1204158,-0.7262165,-1.5240158,0.3624084,-1.942809,-1.1699051,-1.2524843,-0.0047986815,0.64103913,-0.8678814,-1.3867514,-0.10407354,-0.2648335,1.5690025,-0.56875706,0.09177621,-0.24923646,-0.16345873,-1.6366878,-0.046587974
MB-5150,1.1113188,1.4023467,1.1718043,-0.34371224,0.787201,0.24863784,-0.92506665,0.4810778,-0.018095443,0.016496468,0.5638596,-0.7482094,0.268932,0.64143753,-0.21424662,-0.23134181,1.1366127,1.037238,-0.72101927,-0.7135199,0.98565125,-0.6342405,0.21044707,-0.29822353,0.29572588,0.27573013,0.13686585,-0.008097857,-1.2113942,-0.690525,0.96135867,0.94176257,-0.5723552,-0.30382395,1.4138441,-0.98095226,-0.81609327,-0.56855625,0.20044827,1.4920218,-0.55416006,-0.12016873,0.267932,-0.46408418,-1.4720309,1.8211405,0.74971265,-1.2381876,-0.6373396,-1.1929986,-1.1113181,-0.3929007,-0.44388884,-0.50647324,-1.7093679,-1.1707048,-1.0214428,-0.7450114,2.5128655,0.10337334,-1.2388887,-0.40929627,0.73181474,0.14096485,-0.10557392,-1.3978475,0.03099261,0.11147169,0.91287005,-0.48577702
MB-5345,1.3421606,0.66343313,1.1231166,0.7878016,0.8037968,-0.5599574,-0.37630484,-0.60754645,0.22944222,-0.42869058,-0.3927999,-0.3148195,0.22934198,1.3394603,-0.26803303,-0.12516864,0.6184438,0.63124025,-0.11357222,-0.38800192,0.069583096,-0.18545389,-0.6800281,0.17145778,-0.638038,-0.15216154,0.09107739,-0.08787771,-0.3286172,-0.103073284,0.20135053,0.36600834,0.81599474,1.056033,0.16705792,0.0077982363,0.7700065,0.15026215,-0.42069477,0.7440109,0.5389642,-0.4102956,-0.5911511,-0.5502626,0.07268055,1.5116186,-0.12276674,-0.17945471,-0.16775808,-0.7788031,0.79660046,1.6003956,-0.2621348,-0.24203965,0.561759,0.7609072,-0.8640824,-0.79389906,0.055287372,-0.69222575,0.80439544,-0.03879008,-0.4604841,0.99504817,1.3999463,-0.19715081,-0.15246096,0.18285361,-1.6527838,-0.60964566
MB-4696,2.658229,-1.6831748,1.6302887,1.7777513,-0.27123123,-0.35770863,0.42999205,-0.060585007,1.052735,0.34921208,0.89887536,-1.3412588,-0.86378205,-0.6341384,1.0257403,2.8831713,-1.3186665,-1.5383135,1.1085202,1.9402114,-1.2139921,0.50077266,1.2253909,-0.4513848,5.3111577,-1.3627552,0.37690544,0.40889686,0.057285387,-0.34641188,-2.406091,-1.1244144,-1.0883251,2.6434324,-1.7928488,1.3742535,-1.3389614,0.9421621,-0.60834736,1.2342869,-0.55006105,1.3018727,0.6106455,0.91906756,-0.40629897,-0.39180097,-0.09777306,-0.54266304,1.5568067,0.40879747,0.7929014,-0.63893855,0.6122441,-0.19085252,-0.5409628,-0.079680495,0.32901654,1.0736285,-0.22784096,0.04388836,-0.44169,-0.39080095,-0.22214429,0.048488304,-0.070282824,0.11007159,0.45508525,-1.2046952,-0.71472,0.6396386
MB-4695,0.2517352,0.33341634,0.9690556,0.30652335,0.63194025,-0.92066604,0.38580316,0.3091213,-1.0294409,-1.8590279,-1.0986224,-1.2181901,-0.4565848,1.1175166,-0.5135711,-0.43519032,0.6755293,0.21194583,-1.1330155,-0.8253917,0.3142212,-0.38220415,-1.119817,0.04448987,1.2124941,1.536911,0.7462125,0.5576593,-0.2905268,0.06218501,-0.3110201,1.1246163,-0.6891258,0.72521645,0.57995397,-0.01959485,-0.42139292,0.2902268,-1.4041462,0.9508586,0.26013458,0.4435891,-1.0874258,-0.32841837,0.0035979236,1.5624058,-0.53276306,0.70732147,-0.53036654,-0.6514352,1.2885762,1.0107446,-0.72891676,0.16175883,-0.87917745,-0.7256173,0.68662626,2.1514556,1.4783273,0.46918097,-0.8958753,-0.31691965,0.24113868,0.27683038,1.135313,-0.04868831,2.0068927,-0.052786745,-0.4835782,1.9127169
MB-4714,1.46373,-1.7805504,0.35880956,0.67563003,0.885876,-0.34881088,-0.08877729,-0.61104554,-0.32721764,1.9582038,1.0131465,-1.7309598,-1.0465358,-1.7563534,-0.13556647,2.382698,-1.281076,-0.7809042,-0.42999253,1.9849001,1.4895238,1.0658299,0.43159124,-0.81239355,5.773041,-1.6886727,-1.0059464,0.3442132,-0.16635814,0.331717,-0.55415875,-0.94116086,-0.96615595,2.832185,-1.8449357,-1.2024963,-0.82339144,-0.76270723,-0.33161727,0.61744297,-0.8609826,0.7378149,2.7384083,-0.3640094,-0.64034015,-0.1797545,0.36371022,-0.8573836,-0.22724307,0.3400148,0.27723148,1.7866484,-0.86228305,1.3977481,-1.7754512,-1.415943,-0.19005248,-0.53516454,-0.49607307,0.4805781,-1.2801784,-0.24593763,0.21224599,-2.0189872,-0.7609086,-3.192994,1.9292122,1.8889219,1.7609564,1.1694047
MB-4705,1.2189916,0.76980627,1.764355,0.24783818,1.696371,-0.15426014,0.6890268,1.1375115,-0.43239114,-1.4638281,-0.31551936,-0.26073328,0.7504104,1.0811259,0.4272914,0.09557561,0.5661569,1.0710295,-1.008147,-0.5829528,0.42379346,-0.26593354,-1.1677049,0.87168086,0.75251037,0.15096174,0.6941256,-0.5570592,0.20034926,0.110172905,0.7705068,-0.45388418,-0.17175624,0.7345142,0.60814685,0.30052435,-0.041688725,0.28602785,-0.8659822,0.46508145,0.74311274,0.7241184,-0.63653964,0.4391884,0.5285658,0.97135496,0.021196859,-0.2540359,0.19245102,0.28102967,1.1674069,0.2476374,0.017794441,-0.43849027,-1.0032461,-0.27263176,0.23544014,1.039937,0.46048483,1.2388866,-0.544564,0.001999596,-0.71861887,-1.2119919,0.5104707,-0.052487347,1.1471102,-0.91566837,1.4062458,1.0560334
MB-4882,-0.54916304,0.39810002,-0.7834023,-0.37200508,-0.67053026,0.8922749,-1.1041216,0.23693962,-0.12956738,-1.2269882,-0.99224925,-0.29232523,-0.80189764,1.3070685,-1.1021224,-0.44508782,-0.7641067,1.1388124,-0.4977755,-0.83278984,-0.285727,0.21094592,-1.0381377,-0.36470672,-0.51017034,-0.64243746,-0.5030731,-0.31981915,-1.1908995,-0.044288117,0.57425636,0.29082733,-0.42749175,0.27103105,-0.17585579,-1.3764523,-0.020694023,-0.20274869,0.20144802,0.67942727,-0.07158174,0.20464936,0.25393555,-0.8996746,-1.2374899,1.0326395,0.55236256,-0.4659824,-0.5164701,-0.9740539,0.2657344,0.77440435,-0.2984256,0.16985679,1.0659317,1.3647547,-0.13776568,0.78530145,0.38020512,2.0525813,1.6998693,-0.52736634,-1.4601315,0.5043726,1.4575318,0.07907942,-0.543362,-0.13416615,0.058785193,-0.48417738
MB-4879,-0.09087848,-1.750458,-0.32941684,4.2234335,-0.06728283,-0.11756943,-1.578502,-0.45598483,-0.34381342,1.0486346,1.8632329,-1.3903463,1.4862247,-0.042588677,0.5338645,-0.73071563,0.14696294,-1.5151193,-1.5746044,1.3065711,-0.42209247,3.3608499,-0.7525098,-0.4573833,-0.66043234,-1.560605,-0.4144954,-0.8672809,-0.25543565,0.03319233,-0.009796162,-0.03249082,0.16175967,-0.28122967,-1.6164932,-1.1139187,-1.3810507,-0.23833969,0.23064065,0.25263518,-0.5760545,-0.91446847,1.5277139,-1.6180937,-0.87908006,1.0860261,-0.3508091,-0.80899584,-0.5665574,0.6254428,-0.57565325,1.6610802,-0.9720553,-0.43849027,-0.35281023,-0.55935925,-0.5379647,1.7150663,-0.19384958,0.31392017,-0.06798436,-0.48747647,1.5732023,0.3911014,0.8891752,0.0016989649,-0.8060955,0.9522589,-1.1800028,0.64213794
MB-4881,2.3118165,-1.8500328,0.5289666,1.5558075,3.174897,0.16725846,-1.1047214,-1.1411113,2.3583064,1.803343,2.1648571,-0.8991711,2.6351345,-1.9596018,-0.4515867,2.639233,-2.0504816,-1.3740549,1.9647045,1.6599821,0.94586134,1.6853733,1.4412363,3.8183362,0.26743305,-0.6779285,-1.8194418,2.85168,-0.7261168,2.2266388,-0.79899687,-0.7174175,1.870029,2.5580542,-0.40219885,-0.6909255,0.65873456,-0.20524806,-0.12796873,-1.0188433,-1.9718025,1.185702,-0.061484832,-0.012098008,-0.08677934,-0.6874264,-1.0437338,-0.6359395,-0.20944756,-0.34821168,1.3433625,-0.79020035,-0.2707326,1.0652317,-0.08587762,-0.22074485,-0.41609547,-0.71112,-0.7309137,1.4336375,0.21604393,-0.06488347,0.19255096,-0.8776768,0.14286342,-0.4517865,0.4118962,0.70822066,-0.034591287,2.585147
MB-4846,-1.283278,0.5843531,-1.074129,-0.641537,-0.90457106,1.1027217,0.8660822,3.1198094,1.7738534,0.17385654,-0.13596451,0.966455,-0.7198184,-0.35440946,0.78750044,-0.44148874,0.27413076,-0.30912298,0.96945506,-0.42999133,-0.2572342,0.28852633,0.22754276,-0.5105698,-0.27672938,1.7348609,0.86448276,0.1806545,-0.88107765,-1.2006962,-0.7190171,0.007099159,0.07528147,-0.8933752,0.008197891,-1.1525089,-0.18925148,-0.19764996,0.31102034,0.61744297,-0.24263859,0.005799505,-0.090777434,-1.3687564,-0.45938563,1.4149431,0.17155884,-0.14816262,-0.82479227,0.49297622,0.9770549,0.3177197,-0.70262337,1.1664063,-0.034290638,-0.5026736,-1.0045469,-0.8121944,-1.0158416,-0.46348354,0.06868114,-0.8878751,0.112271234,0.818293,0.24503765,-0.87787884,-2.0385835,-1.1882993,-0.77530473,-0.92876506
MB-4870,0.09537461,0.9624577,0.49077627,-0.18565221,0.25193644,0.09577655,-0.6194436,1.2532822,-0.33891466,-0.58565074,-1.5287143,0.012197406,0.06048463,0.48137823,-0.11077274,-0.3757054,0.13296649,-0.9428634,-0.67363125,-1.042037,-0.10387301,-0.3555109,-0.30002403,-0.46398163,-0.64533615,1.3637549,-0.9134698,0.33241618,0.12286883,-0.15516014,0.7783049,-0.15645945,0.47957954,0.32901642,1.2241919,-0.8139944,-0.8968729,0.55735934,-0.1933522,1.277376,0.62104356,0.3712074,-0.31822002,0.36020827,-1.0347409,0.182854,-0.31911713,-0.4651826,-0.5234683,-0.04968692,-0.42789057,0.112771496,-0.33391663,-0.7808043,-0.67332935,-0.8159945,-2.038486,0.39000148,0.75171113,-0.025094222,-0.5209699,2.8226852,1.4965216,0.06688364,0.94626075,1.6746763,-1.3618549,0.47018087,0.2572352,0.78530174
MB-4224,-0.86398375,0.7568096,-1.0803275,-0.83888704,-0.86967987,3.0384314,0.25693563,0.33791405,-0.5250678,0.33971447,1.1353159,-1.328862,-1.1695049,2.213838,-0.51677024,-0.60114837,1.6245893,-0.20384948,-1.4175439,-1.0286404,1.4928229,0.5001728,0.4214938,-0.5701548,-0.922866,-1.5780007,0.5618589,-2.5328605,-1.101422,-0.6903251,1.0292414,-0.2325402,-1.7239649,1.8625296,-0.57385564,-3.2395823,-2.4275866,-2.8914695,3.046029,3.6380792,-2.9501557,-2.2674272,1.4425354,-3.1291132,-1.6793789,2.4997694,1.939312,-2.1092677,-2.7529056,-1.4725282,-1.2025951,1.981999,-4.009887,2.0460851,-1.3345625,-1.6139929,0.73291457,-0.47647935,-0.54466075,-0.66693217,-2.061681,-0.31921908,5.828527,1.0217414,0.6571337,1.0492344,1.6631795,0.39519987,0.5415636,0.29392597
MB-4845,-0.73101723,1.1201179,-0.47068122,-0.51826817,-0.55585927,-0.14506246,-1.813043,0.760507,-1.0176438,-1.5363097,-1.2410867,1.0826255,-1.1309146,0.66973037,-1.1326147,-0.0896776,1.475627,1.1815017,-1.1726055,-1.0799274,0.5135707,-1.2998722,-1.1546082,-0.36800587,-0.8014967,1.3974463,1.3222677,-1.0788275,-0.8458865,0.22094494,0.7260181,2.169952,-0.20324829,0.22864172,1.0498358,-0.8563837,1.7169673,0.4875769,-0.665033,0.05108612,0.38250372,-1.6652792,0.5712554,-0.34271476,-0.9872529,0.448287,-0.0059962664,-1.0019472,0.24423794,-1.3749528,-0.31551892,-0.13806511,0.43488896,0.04498818,-1.2488841,0.064982966,-0.41879478,-1.0021464,0.48107964,-0.13656607,-0.8229937,-0.44328767,0.19764966,-1.0993205,0.23014139,-0.10447422,1.5010206,-1.7281628,0.42229363,-0.6115452
MB-4904,-1.1650078,-1.4575319,-1.2377878,-0.3475113,-0.7884005,0.12886818,0.36940733,0.661932,2.3533075,0.8481855,-0.015994666,-1.2920713,0.12066943,-0.55995727,1.5517074,0.35421026,-2.0939705,-0.53106713,0.76590633,0.94706166,-1.1516079,0.875578,-0.8994727,-0.25363478,-0.3589086,-1.1874995,-1.2106949,0.095675945,0.5979489,-0.3937999,-1.0715282,0.22094503,0.12736835,-1.124417,-1.3415624,-0.7183186,-1.467229,-0.5759544,0.07857908,1.0027455,1.1621071,-0.13636465,1.4352373,-1.6440872,-0.7625094,0.15646066,0.77660584,0.265633,-0.10157477,1.7148682,-0.10517199,-0.29352582,-0.90097326,-0.012597343,-0.6674308,-0.93486446,-0.4708816,-0.90986973,-0.17305483,0.36260787,-0.67143196,-0.7372132,1.7801499,1.275477,-1.1353142,0.30352274,-1.5694023,5.131801,0.005498615,0.05118731
MB-4865,-0.2904282,-1.7607553,0.2591347,-0.13316548,-0.31422037,-1.0812254,-0.582253,0.11357088,0.29092675,1.0198419,1.5978996,-0.3003232,1.9477081,-2.3131118,-0.33331656,1.5347121,-1.5443095,-1.377854,2.5360608,0.5649579,-1.5768002,1.971601,0.67432994,4.0294824,0.10977291,-1.0765276,-1.2081956,1.7582562,-0.43499032,2.3029194,-1.685873,-0.51516867,2.66003,2.1437585,-0.61914426,-1.310869,-0.34991094,0.3661076,-1.7637553,0.08877659,0.9554591,0.75741,0.6898255,-0.34701365,0.9736539,-1.445835,-1.3546553,-0.060384758,0.5314655,-0.45368508,1.1859021,-0.9078706,-0.2450391,0.5487615,0.36760795,-0.0863788,-1.115719,-0.72341686,-0.860181,0.07468058,-0.05268822,-0.24063897,3.0625257,-0.45198476,0.1690568,1.5007203,-0.9677546,0.7912996,-0.9712553,0.34881207
MB-4876,-0.71102226,0.12356928,-0.47927904,-0.30012324,-0.038590096,-0.59304905,0.572956,1.7177645,0.53116626,-0.03798971,0.14856395,-0.36140767,-0.24453837,-0.9275639,2.1045678,-0.63384014,-1.3317631,-0.22174497,1.1134188,-0.18315355,-1.8271369,-0.4828787,-0.3706062,-0.1637575,0.0797805,-0.79059994,-2.6585307,1.2077951,1.4549325,-0.31322026,-0.59924734,-0.3213177,0.6267425,-0.39899996,-0.69622487,0.21514592,0.08208004,0.62304276,-1.1488107,0.6592324,2.2961211,0.80719745,-0.1543614,-0.35631135,0.15086088,-0.5157697,-0.39149883,0.6367393,1.1386124,2.6528318,0.5414648,-0.31342077,0.58845013,-1.0099466,-0.7286154,-0.8906756,-1.5605066,0.33711484,-0.20304723,-0.20364913,-1.023843,-0.1342659,0.27533004,-1.5048177,-1.120618,0.77070475,-0.44448704,1.9577044,-1.8611312,0.4265924
MB-4860,0.28972563,0.5811539,0.1103722,-0.09987389,0.56885624,0.17045765,-1.5866001,-0.8860759,0.32751754,0.11517144,-1.0063457,0.69492394,1.0246412,1.2783757,-0.38040465,-0.21524587,0.71921825,0.54576176,-0.3703076,-0.867681,0.19175218,0.5461612,-0.49887386,-0.32351714,-1.112618,-0.27583027,1.1088213,-0.04088958,-0.31162146,-0.24473754,0.93366563,0.7746049,-0.16705741,-0.3242188,-0.10717307,0.2521366,0.93676436,-0.42339295,-0.051088147,0.052685715,0.3256181,-0.025492605,0.12106908,0.07897907,-1.2216939,1.1916994,0.6738319,-0.5848524,-0.2271431,-0.15396063,1.5283158,0.18755259,0.08117842,0.3814036,0.011797732,0.13126624,-0.5610589,-0.87967736,0.037491877,0.183953,0.48587582,-0.39519984,1.3957471,2.9844437,0.4885762,0.14006402,-0.21044628,-0.98165166,-0.038590282,0.5690564
MB-5081,0.22424214,-0.37830412,0.1888524,-0.142963,0.17775518,0.06658395,-0.21084654,0.9373622,0.4822786,0.826691,-1.4127436,0.28872716,0.7816025,-0.16875662,-0.54306364,-0.11487123,-0.9403621,1.4262401,-0.11477192,0.13896528,0.55695975,0.30742157,-0.35201094,-0.3126199,-0.39030066,-1.268579,1.6073959,-0.04678809,-1.0721294,-0.797498,-0.0045974753,-0.6178427,-0.03369105,-0.14126498,-0.17575581,-1.0208422,-0.45018566,-0.31691986,1.1995958,0.79999673,0.27743024,-0.26933113,0.82009256,-0.7195199,-0.48138008,0.55286056,0.44269025,-0.24893717,-0.076980986,-0.38000366,-0.19654894,1.0826265,0.08457756,-0.83239126,0.111272626,-0.11297208,-0.6730306,-0.5920501,0.42919275,-0.1356663,0.55505836,-0.3543102,0.45978343,-0.035090495,1.3393615,0.52586657,-0.41559437,-0.8750786,0.8265918,-0.5952493
MB-4897,1.3471593,-0.10137398,2.1499577,0.7531104,2.065178,-0.48237705,0.35970977,1.8528303,-0.7162197,-1.152507,-0.95455873,-0.832688,1.3852501,0.860082,0.6242417,0.3149202,0.047188174,0.70002294,-0.6175453,-0.67922854,0.43639028,-0.62514275,-1.1170177,1.0325401,1.6191914,0.017295577,0.43559068,-0.053886298,1.4481343,0.42749283,0.15426242,0.11987062,0.2651336,0.8045964,0.4427885,0.3765052,0.847187,1.4549326,-0.51896995,0.2931249,1.3075703,1.4163438,-1.2217919,0.6355389,0.3786036,0.2687323,-0.41099387,0.21414596,0.32111856,0.44318882,1.7727541,-0.47348034,0.4737791,-0.8847781,-1.0102443,-0.7263171,-0.32461852,1.2950726,2.0674782,2.69092,-0.9628584,4.7969856,-0.55026144,0.03809094,-0.16355929,-0.5146706,0.6444374,0.18215379,0.77910376,1.0265409
MB-4925,-1.3393639,0.7203188,-0.8091958,-0.65113455,-0.8206923,0.009998276,-0.68862617,-0.56735665,-0.32511812,0.08128004,0.34791383,-0.044588167,-0.8863763,-1.10022,0.7960983,-0.424693,-1.1170175,0.3689063,-0.05388724,0.39790002,-0.3907004,-0.7015235,0.14596336,-0.41099504,0.23993999,0.73871297,0.9759547,-0.039389957,-0.053786572,-1.035538,0.8067976,0.71601975,0.15676095,-0.47108176,0.39480057,-0.48927632,-0.3596085,-0.017395504,0.26513192,0.49397415,0.9615576,-0.12126845,-0.6006487,-0.7057234,-0.4613851,-0.6092461,0.5973512,-0.2072477,-0.54856193,-0.62674147,-0.18195261,0.93526363,-0.74641234,0.4407887,-0.06198365,-0.17295691,-1.0020477,-0.5011731,0.120370895,-0.38900232,0.11247008,-0.42819148,-0.2355409,1.5772005,0.17195608,0.50937074,0.5357649,1.5513073,0.061984386,-0.2154453
MB-4883,-0.29342747,-0.0085973805,-0.027393041,-0.108671665,-0.08107934,1.3804513,-1.5259153,-0.11187202,-1.0622326,-1.2815744,-0.62394184,0.38370302,-0.58215314,0.3617086,-1.1014225,-0.06548371,0.17905484,1.2295896,-0.7245184,-0.91366947,1.105621,-0.6951251,-0.518269,-0.35031036,-0.99974656,-0.089177474,0.76710725,-0.34601256,-0.55436015,-0.6975233,-0.002897904,0.64883673,-0.6277413,-0.48987705,0.63104117,0.167258,0.98675174,-0.45978376,0.7912989,-0.16765857,0.7751047,0.30882308,-1.3472602,0.80189705,-0.30662403,-0.25633514,-0.7638047,-0.10287403,1.2812763,-0.8134944,1.657883,0.33301583,0.5548586,-0.20095,1.2027972,1.8360356,-0.7918007,1.2532831,-0.050085958,0.006797725,1.6525812,-0.09047698,0.19934924,0.44478777,0.5115704,-0.3023242,0.59794915,-0.7842016,0.63034123,0.12426885
